PropertyReferenceID,Name,Address,PostcodeZip,Telephone,Fax,Resort,ResortID,Region,RegionID,Country,PropertyType,Rating,Latitude,Longitude
166342,Bastiò Private Suites,"Via Cardinale Dusmet, 37",95127,+39 3281570423,,Catania,54,Sicily,3,Italy,Dimora di Charme,0,37.50214,15.08854
166376,Appartamenti Meraviglia,32 Salita Antonio Mella,22021,39-338-6451564,,Bellagio,950,Lake Como & Vicinity,327,Italy,Appartamento,0,45.9873,9.26178
166377,Appartamento Il Borgo,"Salita Antonio Mella, 35",22021,+39 3386451564,,Bellagio,950,Lake Como & Vicinity,327,Italy,Appartamento,0,45.9873,9.26173
166378,Appartamento Il Centro,Via Giuseppe Garibaldi 54,22021,+39 338 6451564,,Bellagio,950,Lake Como & Vicinity,327,Italy,Appartamento,0,45.9873,9.26194
166379,Appartamento Splendore,28 Salita Antonio Mella,22021,39-338-6451564,,Bellagio,950,Lake Como & Vicinity,327,Italy,Appartamento,0,45.9873,9.2616
166380,Diamond Apartments,"Via Roma 15,  - 22021",,+39 3386451564,,Bellagio,950,Lake Como & Vicinity,327,Italy,Appartamento,0,45.9885,9.26178
166382,Montiruju Residence,"Via Terme di Casteldoria, 9",07030,+39 079585400,,Santa Maria Coghinas,11484,Alghero & Vicinity,8942,Italy,Residence,0,40.90571,8.88427
166394,Orablu Resort Apartments,strada statale 270 104,80075,+39 3425528430,,Forio,31,Ischia Island,67,Italy,Residence,0,40.74595,13.86834
166395,Appartamenti Villa Giulia,"Via Valassina, 85",22021,+39 3386451564,,Como,445,Lake Como & Vicinity,327,Italy,Appartamento,0,45.97497,9.26202
166397,Palazzo Colombo,"Via Riviera Cristoforo Colombo, 9",73014,+39 0833 261775,,Gallipoli,119,Salento,77,Italy,Dimora di Charme,0,40.05594,17.97783
166399,Masseria Le Carrube,"C. Spennati, SS Fasano",72016,+39 0831 342595,,Ostuni,41,Salento,77,Italy,Masseria,0,40.75265,17.5062
166409,Hub Hotel,"Via Perugina, 74",06024,+39 0756700040,,Gubbio,708,Umbria,8972,Italy,Hotel,3,43.34508943,12.57543862
166416,Dammusi Surya,"Via Scauri Basso, 1",91017,+39 3425396991,,Pantelleria Island,230,Sicily,3,Italy,Dammuso,0,36.77047,11.96148
166418,Dammuso Cloe,"Via San Giuseppe, 49",,,,Pantelleria Island,230,Sicily,3,Italy,Dammuso,0,36.76438,11.97812
166438,Hotel Orion Villammare,"Via C. Pisacane, 69",84079,+39 0973296469,,Salerno,209,Salerno,71,Italy,Hotel,4,40.07523,15.59927
166444,25hours Hotel Piazza San Paolino,Piazza Di San Paolino 1,50123,+39 055 296 6911,,Florence Santa Maria Novella Station,368,Florence,137,Italy,,4,43.77281,11.24812
166445,ibis Styles ST Pauls Bay Malta,Halel Street Bugibba,SPB2528,35679656504,,St Paul's Bay,7033,Malta,5541,Malta,,3,35.95121,14.41471
166446,Aparthotel Adagio Malta Central,Triq Tal-Hriereb,MSD 1673,35621222177,,Gzira,11635,Malta,5541,Malta,,4,35.90061,14.48738
166447,Finca Gomera - Luxury Country House,"Camino de Cabo Blanco, poligono 52",07620,34-971940121,,Llucmajor,1273,Majorca (Mallorca),624,Spain,,4,39.40745,2.83863
166448,Hospedium Hotel Castilla Torrijos,"Av. Toledo (esquina Calle Dalí), S/N",45500,34925770000,,Toledo,1481,Toledo,783,Spain,,3,39.97886,-4.268299
166449,Nora Club Hotel & Spa,Viale Nora snc,09050,+39 070924422,,Pula,76,Cagliari & Vicinity,8943,Italy,Hotel,4,39.00291,9.00873
166450,Il Poggiolo Sulle Egadi,"Via Libertà, 108",91100,+39 3388468085,,Trapani,110,Sicily,3,Italy,Case Vacanza,0,38.01618,12.50621
166452,Al Palazzo - La Dimora,"Via Roma, 87",72015,+39 3471793942,,Fasano,27,Central Apulia,76,Italy,Dimora di Charme,0,40.836,17.36173
166454,Sirina House Taormina,"Via Sirina, 7",98039,+39 3791696204,,Taormina,32,Sicily,3,Italy,Residence,0,37.8427,15.28026
166465,Villa Cavalieri Country Hotel,Localita Baustella SNC,09050,+39 0703099031,,Pula,76,Cagliari & Vicinity,8943,Italy,Hotel,4,39.02468,8.97588
166466,Park Hotel Le Dune di Giovino,"Via Carlo Pisacane, 12/A",88100,0961-060603,,Catanzaro,822,Calabria Ionian Sea,406,Italy,Hotel,4,38.83148,16.64017
166467,Residenze di Campagna San Giuliano,Regione Guardia Grande Podere 13,07041,+39 3408562070,,Alghero,206,Alghero & Vicinity,8942,Italy,Residence,0,40.64225,8.25921
166476,Quarry Resort,39 Via San Giacomo,75100,+39 0835407836,,Matera,240,Basilicata,407,Italy,Dimora di Charme,5,40.66598,16.61209
166486,Hotel Pironi,"Viale R. Pascoli, 11",47030,0541 346289,,San Mauro a Mare,11651,Emilia-Romagna,410,Italy,Hotel,0,44.16444,12.44667
166495,Relais & Chateaux Il Bottaccio,"Via Bottaccio, 1",54038,+39 0585340031,,Massa,920,Tuscany,396,Italy,Hotel,5,44.01497,10.16902
166504,Hotel Kadett,"Viale Guglielmo Marconi, 30",47924,+39 0541373125,,Miramare,621,Rimini & Vicinity,233,Italy,Hotel,3,44.0322,12.61828
166506,Appartamenti Diffusi Costa Nord Sardegna,"Lungomare Zirolia, 82",07031,+39 079470374,+39 079470374,Castelsardo,203,Alghero & Vicinity,8942,Italy,Appartamento,0,40.90256,8.69069
166507,Roma Hotel,Ghar Il - Lembi Street,SLM1562,+356 23285000,,Sliema,7029,Malta,5541,Malta,Hotel,3,35.91219,14.50642
166508,Il Fumetto,"Via Indipendenza, 12",01100,+39 3391463964,,Viterbo,719,Lazio,8966,Italy,B&B,0,42.4278865,12.15531528
166511,Il Girasole Family Hotel,"Via Ugo Foscolo, 28",61035,+39 0656567254,,Marotta,11809,Marche,8968,Italy,Hotel Club,3,43.75156,13.16955
166527,Roccobarocco Boutique Hotel,Via Chiaia delle Rose,80070,+39 081999804,,Sant'Angelo - Serrara Fontana,247,Ischia Island,67,Italy,Dimora di Charme,0,40.6971,13.8927
166529,Giafra Sicilian Luxury Rooms,"Via Maddalusa, 21",92100,+39 0922 061000,,Agrigento,91,Sicily,3,Italy,Hotel,0,37.26519,13.57957
166546,Le Mandrelle Beach Resort,SS 18 Località Marinella Olivo,87032,+39 098246136,,Amantea,155,Calabria Tirrenian Sea,405,Italy,Hotel,4,39.0792,16.08673
166551,Le Roccette Mare Beach Hotel & Restaurant,Via Lungomare,89861,+39 096361358,,Tropea,296,Calabria Tirrenian Sea,405,Italy,Hotel,3,38.67971,15.90074
166560,Santa Lucia Boutique Hotel,Klula street,STJ1217,+356 27042064,,Gozo,7020,Malta,5541,Malta,Hotel,0,36.042,14.2173
166581,Hotel Penthouse,Str. Ponte Pattoli - Ponte Resina 1/A-22,06134,+39 075694706,,Perugia,452,Umbria,8972,Italy,Hotel,4,43.18201936,12.42711425
166597,PM Hotel,Viale Europa snc - Loc. Germaneto,88100,+39 0961368152,,Catanzaro Lido,955,Calabria Ionian Sea,406,Italy,Hotel,4,38.84858,16.58082
166599,S’Ena Hotel,Località Sa Perda Marcada s.n,09031,+39 3402415287,,Arbus,897,Cagliari & Vicinity,8943,Italy,Hotel,3,39.50595,8.54469
166601,Porta Nazionale Dependance,"Largo Porta Nazionale, 6",96017,+39 3349154645,,Noto,265,Sicily,3,Italy,Case Vacanza,0,36.88905,15.07443
166610,Casal Sikelio,Via della Madonna s.n Cassibile,96100,+39 0931719415,,Syracuse,56,Sicily,3,Italy,Residence,4,36.97152,15.20313
166615,Hotel D'Annunzio,"Via Carducci, 60",47841,+39 0541961721,,Cattolica,632,Rimini & Vicinity,233,Italy,Hotel,3,43.96819,12.72865
166617,Palazzo Sant'Antonio,"Via Eugenio IV, 42",00167,+39 0686291212,,Rome Historical Centre,546,Rome,117,Italy,Hotel,3,41.90917,12.42346
166618,Apartment Hotel Marchesini,"Via Guaccimanni Girotto, 3",48121,+39 3311498772,,Ravenna,659,Emilia-Romagna,410,Italy,Case Vacanza,0,44.41512,12.20048
166621,B&B Magia dell'Aspromonte,"Località Acquafredda, SNC",89040,+39 3453586524,,Gerace,11811,Calabria Ionian Sea,406,Italy,B&B,0,38.27349,16.13311
166622,Hotel La Majun,"Via Colz, 59",39036,+39 0471 847030,+39 39047184 7074,Badia,11494,Trentino-Alto Adige,8971,Italy,Hotel,4,46.5844,11.90459
166632,Naxos Marina Bay,"Lungomare Tysandros, 62",98035,+39 3474520809,,Giardini Naxos,34,Sicily,3,Italy,B&B,0,37.8338,15.2702
166633,Casa Vacanze Visit Antonimina,Via Roma 44/46,89040,3453586524,,Gerace,11811,Calabria Ionian Sea,406,Italy,Case Vacanza,0,38.2723,16.1483
166642,Helmirage Piazza Di Spagna Suite,"Via Delle Carrozze, 55",00187,+39 3356288553,,Rome Historical Centre,546,Rome,117,Italy,Appartamento,0,41.90596,12.48144
166643,Gold Tower Lifestyle Hotel,"Via Brecce a Sant'Erasmo, 185",80146,+39 08119966381,,Naples Central Station,341,Naples & Vicinity,73,Italy,Hotel,4,40.84842,14.29121
166644,Palazzo Sant'Antonio,"Via Sant'Antonio ai Monti, 1",80135,+39 8119577331,,Vomero,336,Naples & Vicinity,73,Italy,Hotel,3,40.84874,14.24133
166647,Casa 7 Mari,"Via Giuseppe verdi , 62",70132,-,,Bari City,39,Central Apulia,76,Italy,Appartamento,0,41.13546,16.83421
166648,Gateway Airport Palese,Corso Vittorio Emanuele Trav. XX n. 23,70128,-,,Bari City,39,Central Apulia,76,Italy,Aparthotel,0,41.15007,16.76016
166649,Ivy House,"Via Giuseppe Capruzzi, 320",70124,-,,Bari City,39,Central Apulia,76,Italy,Aparthotel,0,41.11629,16.86032
166652,Incanto nel Mare Apartments,Via San Vito,70044,-,,Polignano a Mare,25,Central Apulia,76,Italy,Aparthotel,0,41.0022,17.20361
166653,Hotel Bosco Verde,"Via Boscoverde, 5",32010,+39 0437788721,,Belluno,931,Veneto,8973,Italy,Hotel,3,46.39223,12.10668
166660,CapoSud – Sottovento Holiday Houses,"Via La Spezia, 7",97010,+39 3391898613,,Marina di Ragusa,796,Sicily,3,Italy,Case Vacanza,0,36.78541,14.55304
166661,CapoSud – Balumina Holiday Houses,"Via La Spezia, 9",97017,+39 3391898613,,Marina di Ragusa,796,Sicily,3,Italy,Case Vacanza,0,36.78543,14.55309
166662,CapoSud Marina Holiday Houses,"Via La Spezia, 7",97017,+39 3391898613,,Marina di Ragusa,796,Sicily,3,Italy,Case Vacanza,0,36.7854,14.55301
166663,Caposud - Salgari,"Via E. Salgari, 34",97010,+39 3391898613,,Marina di Ragusa,796,Sicily,3,Italy,Case Vacanza,0,36.78287,14.55833
166664,Caposud - L'Apparthotel,"Via Perrea A, 21/25",97017,+39 3391898613,,Marina di Ragusa,796,Sicily,3,Italy,Case Vacanza,0,36.92659,14.73677
166677,Hotel Marmolada,Via Col Alt Str.80,39033,+39 0471836139,,Corvara in Badia,10867,Trentino-Alto Adige,8971,Italy,Hotel,4,46.54749,11.87465
166678,Palazzo Franceschini,P.zza Garibaldi snc Cascia,06043,+39 0743751055,,Cascia,11521,Umbria,8972,Italy,Dimora di Charme,1,42.7181,13.01417
166679,Villa Lia Hotel Capri,"Via Tuoro, 11",80076,+39 327 8066400,,Capri,52,Capri Island,69,Italy,Hotel,5,40.54819,14.25094
166680,Antico Convento dei Cappuccini,"Viale Margherita, 41",97100,+39 09321611477,,Ragusa,74,Sicily,3,Italy,Hotel,4,36.92531,14.74893
166683,LH Albergo il Picchio,"Via Valle dell'Oro, 2",67032,+39 0863910760,,Pescasseroli,10886,Abruzzo,409,Italy,Hotel,4,41.80454,13.78266
166684,Banchi Nuovi House,"Via dei Banchi Nuovi, 3",00186,+39 327 19199487,,Rome Historical Centre,546,Rome,117,Italy,Appartamento,0,41.89983,12.46703
166688,Maison La Mitra,"Via Foria, 57",80137,+39 3494125788,,Naples Central Station,341,Naples & Vicinity,73,Italy,Dimora di Charme,0,40.85638,14.25764
166689,Niparè Suite,"Vicolo Santa Maria Cappella Vecchia, 11",80132,+39 3335968482,,Chiaia,334,Naples & Vicinity,73,Italy,Dimora di Charme,0,40.83408,14.24287
166690,Toraldo Suites,"Via Mario Morgantini, 3",80134,+39 3335968482,,Naples Historical Centre,333,Naples & Vicinity,73,Italy,Dimora di Charme,0,40.84488931,14.24974233
166691,Crescenzio Vatican Rooftop,"Via Crescenzio, 85",00193,+39 32719199487,,Rome Historical Centre,546,Rome,117,Italy,Appartamento,0,41.90573,12.46155
166702,Best Western Plus Hotel Goldener Adler,"Herzog - Friedrich Str 6, 6",6020,43512571111,,Innsbruck,2981,Innsbruck,1966,Austria,,4,47.26831,11.39246
166774,Doria Sweet Apartment,"Via Andrea Doria, 64",,+39 32719199487,,Rome Historical Centre,546,Rome,117,Italy,Appartamento,0,41.90942,12.44983
166775,Villa Selci,Via Roma,,32719199487,,Rieti,11753,Lazio,8966,Italy,Appartamento,0,40.92966,14.982
166776,Garden Loft,"Via dei Giardini, 33",00187,32719199487,,Rome Historical Centre,546,Rome,117,Italy,Appartamento,0,41.90245,12.487
166777,Luxury Apartment Trastevere Fienaroli,"Via dei Fienaroli, 6",00153,+39 32719199487,,Rome Historical Centre,546,Rome,117,Italy,Appartamento,0,41.88899,12.47191
166778,My Monti Apartment,"Madonna Dei Monti, 15",,32719199487,,Rome Historical Centre,546,Rome,117,Italy,Appartamento,0,41.89406,12.48655
166779,Caposud - Ancora,"Via La Spezia, 9",97010,+39 3391898613,,Marina di Ragusa,796,Sicily,3,Italy,Case Vacanza,0,36.78545,14.5531
166780,CapoSud - Fiocco Luxury Suite,"Via Ispica, 45",97010,+39 3391898613,,Marina di Ragusa,796,Sicily,3,Italy,Case Vacanza,0,36.78626,14.55266
166781,Caposud - Nensi,"Via Nensi, 13",97010,+39 3391898613,,Marina di Ragusa,796,Sicily,3,Italy,Case Vacanza,0,36.78542,14.55564
166782,CapoSud - Randa Luxury Suite,"Via Ispica, 43",97100,+39 3391898613,,Marina di Ragusa,796,Sicily,3,Italy,Case Vacanza,0,36.78507,14.55371
166783,Hotel K2,"Via Villaggio Alpino, 1",10050,+39 0122850026,,Sauze d'Oulx,943,Piedmont,8970,Italy,Hotel,3,45.02711,6.85803
166790,Hotel Federico II,"Via Ancona, 92",60035,+39 0731211079,,Jesi,10853,Marche,8968,Italy,Hotel,4,43.53918,13.26092
166791,Biancodonda Lifestyle Hotel & Spa,Via Genuino Pagliano,73014,+39 08331800101,,Gallipoli,119,Salento,77,Italy,Hotel,5,40.05545,17.98235
166792,Boutique Relais Villa Sofia,"Via Baccio Bandinelli, 55",53013,+39 340 9904822,,Castellina in Chianti,798,Tuscany,396,Italy,Dimora di Charme,0,43.46925,11.43532
166796,Limen Wellness Hotel & Spa,Contrada Pistavecchia snc,90010,+39 0921997394,,Campofelice di Roccella,136,Sicily,3,Italy,Hotel,4,37.98474,13.85519
166797,Casa Vacanze Annina,"Via Nuova di Peagna, 41",17022,+39 347 7431968,,Savona Vicinity,750,Liguria,408,Italy,Case Vacanza,0,44.08592,8.21408
166813,Casa Vacanze Cocotrullo,Contrada Cinera,72017,+39 3345900669,,Ostuni,41,Salento,77,Italy,Case Vacanza,0,40.71324,17.4865
166829,Mondrian Ibiza,20 Calle Atalaya,,34871901150,,Cala Llonga,1190,Ibiza,583,Spain,,5,38.95417,1.520198
166830,Avalanche-Alpine Boutique Hotel,"Via Miramonti, 7",10050,+39 0122881884,,Sauze d'Oulx,943,Piedmont,8970,Italy,Hotel,3,45.02523,6.85977
166837,San Calisto Apartment,"Via Di San Calisto, 12",00153,+39 327 19199487,,Rome Historical Centre,546,Rome,117,Italy,Appartamento,0,41.88928,12.47096
166841,Hotel Suite Ares - Sure Hotel Collection By Best Western,Via Arnaldo Cantani 12,80133,+39 081 3992699,,Naples Central Station,341,Naples & Vicinity,73,Italy,,4,40.84896,14.26462
166842,Roman Holidays St. Peter,"Via Cardinale Mistrangelo, 39",00167,+39 327 19199487,,Rome Historical Centre,546,Rome,117,Italy,Appartamento,0,41.89846,12.43463
166845,Roman Holidays Loft,"Via Cardinale Mistrangelo, 39",00167,+39 327 19199487,,Rome Historical Centre,546,Rome,117,Italy,Appartamento,0,41.89842,12.43236
166848,Roman Holidays Garden,"Via Cardinale Mistrangelo, 39",00167,-,,Rome Historical Centre,546,Rome,117,Italy,Appartamento,0,41.89842,12.43236
166849,Luxury Cavour,"Via Giuseppe Gioachino Belli, 79",00193,+39 32719199487,,Rome Historical Centre,546,Rome,117,Italy,Appartamento,0,41.90647,12.46825
166852,Oriente Suites & Spa,"Via delle Terme, 5",80077,+39 081 991306,,Ischia,14,Ischia Island,67,Italy,Hotel,3,40.74223,13.94517
166860,Noha Lifestyle Hotel,Loc. Su Guventeddu snc,9050,+39 3382484186,,Pula,76,Cagliari & Vicinity,8943,Italy,Hotel,4,38.99759,9.0163
166871,Villaggio Camping Thurium,C.da Ricota Grande SS106 bis KM 21,87064,3.90457E+11,,Corigliano Calabro,168,Calabria Ionian Sea,406,Italy,Hotel,4,39.69192,16.52252
166873,Baia Domizia Camping Village,Strada Provinciale Garigliano - Monte Massico,81037,3.90457E+11,,Sessa Aurunca,11020,Caserta,8977,Italy,Hotel,4,41.20704,13.79135
166875,Camping La Vecchia Torre,S.Maria al Bagno,73014,3.90457E+11,,Gallipoli,119,Salento,77,Italy,Hotel,0,40.08304,18.01143
166876,Camping Village Paestum,via Gino Birindelli snc,84025,3.90457E+11,,Eboli,11813,Salerno,71,Italy,Villaggio,0,40.4924,14.942
166881,Tramontana Beach,"Via dell'Elefante, 5",91017,+39 3478278746,,Pantelleria Island,230,Sicily,3,Italy,Hotel,0,36.79786,12.04453
166884,Camping Bella Sardinia,SS292 Km 109,09073,3.90457E+11,,Oristano,736,Cagliari & Vicinity,8943,Italy,Hotel,4,40.07074,8.49473
166885,Camping Village L'Ultima Spiaggia,Loc. Planargia,08042,+39 078229363,,Bari Sardo,11327,Cagliari & Vicinity,8943,Italy,Villaggio,4,39.81893,9.67225
166886,Camping Iscrixedda,Via Is Orrosas,08040,+39 0457236800,,Lotzorai,10856,Cagliari & Vicinity,8943,Italy,Villaggio,3,39.96632,9.68376
166887,Hotel Sestante,"Via Della Marina, 2",07026,+39 07891738009,,Porto Rotondo,776,Olbia & Vicinity,6,Italy,Hotel,4,41.0249,9.54227
166889,Scugnizzo Partenopeo Home,"Via Salvator Rosa, 208",80129,+39 351 6680628,,Naples Historical Centre,333,Naples & Vicinity,73,Italy,Appartamento,0,40.85438,14.24386
166891,The Signature Level at Grand Palladium Sicilia Resort & SPA,"Via Imera, 7/8",90010,+39 0921930011,+39 0921933595,Campofelice di Roccella,136,Sicily,3,Italy,Hotel,5,37.9815,13.83746
166893,B&B Boutique di Charme,"Via Enrico Fermi, 4",95019,+39 095956707,,Zafferana Etnea,486,Sicily,3,Italy,B&B,0,37.65317,15.10024
166896,Hotel Verdi,"113, The Strand",GZR1028,00356 2328 5000,,Gzira,11635,Malta,5541,Malta,Hotel,4,35.90737,14.49844
166898,Villa Adriana Hotel,"Via Nazionale Tiburtina, 124",00019,+39 0774 382074 / +39 3792934266,,Tivoli,883,Lazio,8966,Italy,Hotel,4,41.95709,12.77333
166899,Best Western Premier Malta,Triq it-Tamar,,00356 2328 5000,,Qawra,7027,Malta,5541,Malta,Hotel,4,35.9525,14.42211
166909,Hotel Armonia Noto Marina & Spa,"SP 59, Lido DI Noto",96017,+39 3318112928,,Noto,265,Sicily,3,Italy,Hotel,3,36.8708,15.12839
166910,Sarmenti Agriresort,Località Fontanelle,73028,+39 0836212892,,Otranto,79,Salento,77,Italy,Dimora di Charme,0,40.17636,18.46601
166911,Residence Le Rocce Rosse,"Via Paduledda, snc",07038,+39 3402771630,,Isola Rossa,199,Olbia & Vicinity,6,Italy,Residence,0,41.00052,8.8937
166913,Lanterne Magiche Ortigia Suites,"Via G.B. Alagona, 41",96100,+39 0931 1798038,,Syracuse,56,Sicily,3,Italy,Case Vacanza,0,37.06017,15.29769
166914,Lanterne Magiche Ortigia Depandances,"Vicolo III alla Giudecca, 43",96100,+39 0931 1798038,,Syracuse,56,Sicily,3,Italy,Case Vacanza,0,37.06018,15.29639
166916,Hotel Accord Le Rose,"Viale Chiatona, 105",74019,3.90999E+11,,Taranto,643,Central Apulia,76,Italy,Hotel,4,40.57684,17.04129
166924,Blue Apartments,"Via Medaglia D’Oro Giovanni Calabrò, 35",98035,+39 0942 615304,,Giardini Naxos,34,Sicily,3,Italy,Appartamento,0,37.82647,15.26826
166926,Ivory Apartments,"Via Medaglia D’Oro Giovanni Calabrò, 35",98035,+39 0942 615304,,Giardini Naxos,34,Sicily,3,Italy,Appartamento,0,37.82647,15.26826
166931,Relais Villa Scinata Luxury,"Strada Santa Caterina, 53",73048,+39 3287784390,,Nardo,293,Salento,77,Italy,Dimora di Charme,0,40.14549,17.98887
166932,Hotel Prestigio,"Viale A. Mantegna, 30",47042,+39 0547 83090,,Cesenatico,631,Emilia-Romagna,410,Italy,Hotel,3,44.17843,12.4259
166933,Soul Art Hotel,"Piazza Carità, 32/Scala A, 1 Piano",80134,+39 3939124682,,Naples Historical Centre,333,Naples & Vicinity,73,Italy,Hotel,4,40.84433,14.24961
166934,Borghese Contemporary Hotel,"Largo della Fontanella di Borghese, 84",00186,+39 0656558794,,Rome Historical Centre,546,Rome,117,Italy,Hotel,4,41.90358,12.47679
166935,Palazzo Zaca,"Via Coppola, 9",73014,+39 3516470680,,Gallipoli,119,Salento,77,Italy,B&B,0,40.05403,17.97614
166937,Masseria Longa Boutique Hotel,"Via Cationa, 24",73028,+39 3516628446,,Otranto,79,Salento,77,Italy,Masseria,4,40.15612843,18.47595356
166938,Hotel Villa Cesi Resort & Spa,"Via delle Terre Bianche, 1",50023,+39 0552011186,,Impruneta,11054,Tuscany,396,Italy,Hotel,4,43.67824,11.26848
166941,Al Credazzo Luxury Apartments,"Via Rive, 3",31050,+39 0438801458,,Vittorio Veneto,11505,Veneto,8973,Italy,Agriturismo,0,45.93665,12.12522
166942,Anfihouse,"Via Anfiteatro Romano, 3",06081,+39 3761823409,,Assisi,655,Umbria,8972,Italy,Appartamento,0,43.07084,12.61996
166946,Il Podere di Marfisa,Via delle Sparme,01010,+39 3311464128,,Viterbo,719,Lazio,8966,Italy,Agriturismo,0,42.54821,11.73769
166948,Hotel Sayonara,"Via Anello del Pino, 9",48015,+39 0547 83090,,Milano Marittima,633,Emilia-Romagna,410,Italy,Hotel,3,44.29221,12.34662
166949,Kona Hotel Verona,"Via Giovanni Battista Pighi,1",37024,+39 0457501333,,Negrar,312,Veneto,8973,Italy,Hotel,3,45.51437,10.93673
166951,Oriental Sicily Muti Rural Cottage,Contrada Muti,97012,+39 3334984831,,Chiaramonte Gulfi,10969,Sicily,3,Italy,Agriturismo,0,37.06043,14.69322
166953,Kairos Hotel,"Via Valentino Mazzola, 26 Pianura",80010,+39 0813504954,,Quarto,11823,Naples & Vicinity,73,Italy,Hotel,3,40.87154,14.12627
166957,Felix La Baja,Via Scirocco 20 Cuglierio,09073,07891713663,,Santa Caterina di Pittinuri,11815,Cagliari & Vicinity,8943,Italy,Hotel,4,40.10602,8.48839
166960,Mameli Suite Spoleto,"Piazzetta di Porta S. Lorenzo, 1",06049,+39 3294024676,,Spoleto,748,Umbria,8972,Italy,Appartamento,0,42.73405,12.73335
166963,Tivoli Portopiccolo Sistiana Resort,"Str. di Portopiccolo, 231/M",34011,+39 0409974900,,Duino-Aurisina,11250,Friuli-Venezia Giulia,8965,Italy,Hotel,5,45.7667,13.63644
166965,RoccaRegina Hotel,"Vicolo II Grande Caricatore, 12",92019,+39 09251952461,,Sciacca,96,Sicily,3,Italy,Hotel,3,37.50485,13.08354
166966,The Segond Hotel,5 Triq Ta Gajdoru,2540,+356 23285666,,Gozo,7020,Malta,5541,Malta,Hotel,4,36.05146,14.27493
166967,VIU57 Hotel,Triq Dun Belin Azzopardi,1220,+356 27327078,,Mellieha,7026,Malta,5541,Malta,Hotel,3,35.96165,14.35877
166968,Ferrini Home - Firenze 70,"Via Firenze, 70",95128,+39 3481137291,,Catania,54,Sicily,3,Italy,Appartamento,0,41.99624,14.97036
166969,La Vigna Rooms,"Via Luigi Mazzella, 108",80077,+39 3792802448,,Ischia,14,Ischia Island,67,Italy,B&B,0,40.73231,13.95742
166970,Palazzo Iaquinta,"Piazza Umberto I,snc",84053,+39 0974 276810,,Salerno,209,Salerno,71,Italy,Hotel,4,40.3493,15.11245
166971,Ballium Luxury Relais,Contrada Gallina,96012,+39 09311848120,,Avola,11632,Sicily,3,Italy,Masseria,0,36.94771394,15.1700592
166974,Centro Turistico San Nicola,Localita san Nicola,71010,+39 0365 520682-520018,+39 0365 520690,Peschici,9,Gargano,75,Italy,Hotel,4,41.94253,16.03035
